sales_id,prod_id,emp_id,year,week,quantity
1315,PROD_005,EMP244,2020,W14,57
1316,PROD_005,EMP244,2020,W15,44
1317,PROD_005,EMP244,2020,W16,67
1318,PROD_005,EMP244,2020,W17,54
1319,PROD_005,EMP244,2020,W18,81
1320,PROD_005,EMP244,2020,W19,65
1321,PROD_005,EMP244,2020,W20,71
1322,PROD_005,EMP244,2020,W21,72
1323,PROD_005,EMP244,2020,W22,97
1324,PROD_005,EMP244,2020,W23,67
1325,PROD_005,EMP244,2020,W24,44
1326,PROD_005,EMP244,2020,W25,28
1327,PROD_005,EMP244,2020,W26,25
1328,PROD_005,EMP244,2020,W27,27
1329,PROD_005,EMP244,2020,W28,26
1330,PROD_005,EMP244,2020,W29,23
1331,PROD_005,EMP244,2020,W30,27
1332,PROD_005,EMP244,2020,W31,23
1333,PROD_005,EMP244,2020,W32,40
1334,PROD_005,EMP244,2020,W33,38
1335,PROD_005,EMP244,2020,W34,48
1336,PROD_005,EMP244,2020,W35,37
1337,PROD_005,EMP244,2020,W36,40
1338,PROD_005,EMP244,2020,W37,64
1339,PROD_005,EMP244,2020,W38,50
1340,PROD_005,EMP244,2020,W39,21
1341,PROD_005,EMP244,2020,W40,18
1342,PROD_005,EMP244,2020,W41,35
1343,PROD_005,EMP244,2020,W42,22
1344,PROD_005,EMP244,2020,W43,16
1345,PROD_005,EMP244,2020,W44,18
1346,PROD_005,EMP244,2020,W45,30
1347,PROD_005,EMP244,2020,W46,29
1348,PROD_005,EMP244,2020,W47,17
1349,PROD_005,EMP244,2020,W48,23
1350,PROD_005,EMP244,2020,W49,21
1351,PROD_005,EMP244,2020,W50,16
1352,PROD_005,EMP244,2020,W51,11
1353,PROD_002,EMP234,2021,W0,24
1354,PROD_002,EMP234,2021,W1,29
1355,PROD_002,EMP234,2021,W2,45
1356,PROD_002,EMP234,2021,W3,33
1357,PROD_002,EMP234,2021,W4,47
1358,PROD_002,EMP234,2021,W5,72
1359,PROD_002,EMP234,2021,W6,46
1360,PROD_002,EMP234,2021,W7,44
1361,PROD_002,EMP234,2021,W8,56
1362,PROD_002,EMP234,2021,W9,49
1363,PROD_002,EMP234,2021,W10,54
1364,PROD_002,EMP234,2021,W11,27
1365,PROD_002,EMP234,2021,W12,45
1366,PROD_002,EMP234,2021,W13,37
1367,PROD_002,EMP234,2021,W14,50
1368,PROD_002,EMP234,2021,W15,59
1369,PROD_002,EMP234,2021,W16,59
1370,PROD_002,EMP234,2021,W17,52
1371,PROD_002,EMP234,2021,W18,80
1372,PROD_002,EMP234,2021,W19,54
1373,PROD_002,EMP234,2021,W20,58
1374,PROD_002,EMP234,2021,W21,69
1375,PROD_002,EMP234,2021,W22,66
1376,PROD_002,EMP234,2021,W23,70
1377,PROD_002,EMP234,2021,W24,41
1378,PROD_002,EMP234,2021,W25,26
1379,PROD_002,EMP234,2021,W26,31
1380,PROD_002,EMP234,2021,W27,36
1381,PROD_002,EMP234,2021,W28,33
1382,PROD_002,EMP234,2021,W29,35
1383,PROD_002,EMP234,2021,W30,34
1384,PROD_002,EMP234,2021,W31,28
1385,PROD_002,EMP234,2021,W32,33
1386,PROD_002,EMP234,2021,W33,36
1387,PROD_002,EMP234,2021,W34,36
1388,PROD_002,EMP234,2021,W35,27
1389,PROD_002,EMP234,2021,W36,63
1390,PROD_002,EMP234,2021,W37,45
1391,PROD_002,EMP234,2021,W38,39
1392,PROD_002,EMP234,2021,W39,24
1393,PROD_002,EMP234,2021,W40,22
1394,PROD_002,EMP234,2021,W41,24
1395,PROD_002,EMP234,2021,W42,19
1396,PROD_002,EMP234,2021,W43,18
1397,PROD_002,EMP234,2021,W44,17
1398,PROD_002,EMP234,2021,W45,32
1399,PROD_002,EMP234,2021,W46,24
1400,PROD_002,EMP234,2021,W47,35
1401,PROD_002,EMP234,2021,W48,23
1402,PROD_002,EMP234,2021,W49,19
1403,PROD_002,EMP234,2021,W50,12
1404,PROD_002,EMP234,2021,W51,10
1405,PROD_002,EMP234,2020,W0,21
1406,PROD_002,EMP234,2020,W1,40
1407,PROD_002,EMP234,2020,W2,40
1408,PROD_002,EMP234,2020,W3,38
1409,PROD_002,EMP234,2020,W4,38
1410,PROD_002,EMP234,2020,W5,52
1411,PROD_002,EMP234,2020,W6,64
1412,PROD_002,EMP234,2020,W7,73
1413,PROD_002,EMP234,2020,W8,77
1414,PROD_002,EMP234,2020,W9,58
1415,PROD_002,EMP234,2020,W10,50
1416,PROD_002,EMP234,2020,W11,31
1417,PROD_002,EMP234,2020,W12,32
1418,PROD_002,EMP234,2020,W13,40
1419,PROD_002,EMP234,2020,W14,56
1420,PROD_002,EMP234,2020,W15,56
1421,PROD_002,EMP234,2020,W16,65
1422,PROD_002,EMP234,2020,W17,73
1423,PROD_002,EMP234,2020,W18,72
1424,PROD_002,EMP234,2020,W19,67
1425,PROD_002,EMP234,2020,W20,77
1426,PROD_002,EMP234,2020,W21,73
1427,PROD_002,EMP234,2020,W22,67
1428,PROD_002,EMP234,2020,W23,72
1429,PROD_002,EMP234,2020,W24,35
1430,PROD_002,EMP234,2020,W25,27
1431,PROD_002,EMP234,2020,W26,31
1432,PROD_002,EMP234,2020,W27,39
1433,PROD_002,EMP234,2020,W28,28
1434,PROD_002,EMP234,2020,W29,31
1435,PROD_002,EMP234,2020,W30,23
1436,PROD_002,EMP234,2020,W31,27
1437,PROD_002,EMP234,2020,W32,42
1438,PROD_002,EMP234,2020,W33,48
1439,PROD_002,EMP234,2020,W34,23
1440,PROD_002,EMP234,2020,W35,39
1441,PROD_002,EMP234,2020,W36,31
1442,PROD_002,EMP234,2020,W37,56
1443,PROD_002,EMP234,2020,W38,53
1444,PROD_002,EMP234,2020,W39,33
1445,PROD_002,EMP234,2020,W40,21
1446,PROD_002,EMP234,2020,W41,25
1447,PROD_002,EMP234,2020,W42,25
1448,PROD_002,EMP234,2020,W43,15
1449,PROD_002,EMP234,2020,W44,25
1450,PROD_002,EMP234,2020,W45,26
1451,PROD_002,EMP234,2020,W46,32
1452,PROD_002,EMP234,2020,W47,29
1453,PROD_002,EMP234,2020,W48,17
1454,PROD_002,EMP234,2020,W49,26
1455,PROD_002,EMP234,2020,W50,8
1456,PROD_002,EMP234,2020,W51,11
1457,PROD_008,EMP267,2021,W0,29
1458,PROD_008,EMP267,2021,W1,23
1459,PROD_008,EMP267,2021,W2,35
1460,PROD_008,EMP267,2021,W3,39
1461,PROD_008,EMP267,2021,W4,42
1462,PROD_008,EMP267,2021,W5,55
1463,PROD_008,EMP267,2021,W6,54
1464,PROD_008,EMP267,2021,W7,51
1465,PROD_008,EMP267,2021,W8,76
1466,PROD_008,EMP267,2021,W9,47
1467,PROD_008,EMP267,2021,W10,52
1468,PROD_008,EMP267,2021,W11,44
1469,PROD_008,EMP267,2021,W12,33
1470,PROD_008,EMP267,2021,W13,45
1471,PROD_008,EMP267,2021,W14,32
1472,PROD_008,EMP267,2021,W15,43
1473,PROD_008,EMP267,2021,W16,70
1474,PROD_008,EMP267,2021,W17,50
1475,PROD_008,EMP267,2021,W18,70
1476,PROD_008,EMP267,2021,W19,58
1477,PROD_008,EMP267,2021,W20,87
1478,PROD_008,EMP267,2021,W21,63
1479,PROD_008,EMP267,2021,W22,62
1480,PROD_008,EMP267,2021,W23,50
1481,PROD_008,EMP267,2021,W24,41
1482,PROD_008,EMP267,2021,W25,32
1483,PROD_008,EMP267,2021,W26,30
1484,PROD_008,EMP267,2021,W27,31
1485,PROD_008,EMP267,2021,W28,28
1486,PROD_008,EMP267,2021,W29,24
1487,PROD_008,EMP267,2021,W30,29
1488,PROD_008,EMP267,2021,W31,23
1489,PROD_008,EMP267,2021,W32,32
1490,PROD_008,EMP267,2021,W33,32
1491,PROD_008,EMP267,2021,W34,52
1492,PROD_008,EMP267,2021,W35,51
1493,PROD_008,EMP267,2021,W36,29
1494,PROD_008,EMP267,2021,W37,63
1495,PROD_008,EMP267,2021,W38,48
1496,PROD_008,EMP267,2021,W39,31
1497,PROD_008,EMP267,2021,W40,30
1498,PROD_008,EMP267,2021,W41,22
1499,PROD_008,EMP267,2021,W42,28
1500,PROD_008,EMP267,2021,W43,24
1501,PROD_008,EMP267,2021,W44,23
1502,PROD_008,EMP267,2021,W45,24
1503,PROD_008,EMP267,2021,W46,25
1504,PROD_008,EMP267,2021,W47,14
1505,PROD_008,EMP267,2021,W48,20
1506,PROD_008,EMP267,2021,W49,25
1507,PROD_008,EMP267,2021,W50,16
1508,PROD_008,EMP267,2021,W51,11
1509,PROD_008,EMP267,2020,W0,19
1510,PROD_008,EMP267,2020,W1,27
1511,PROD_008,EMP267,2020,W2,32
1512,PROD_008,EMP267,2020,W3,53
1513,PROD_008,EMP267,2020,W4,56
1514,PROD_008,EMP267,2020,W5,74
1515,PROD_008,EMP267,2020,W6,69
1516,PROD_008,EMP267,2020,W7,64
1517,PROD_008,EMP267,2020,W8,64
1518,PROD_008,EMP267,2020,W9,52
1519,PROD_008,EMP267,2020,W10,52
1520,PROD_008,EMP267,2020,W11,54
1521,PROD_008,EMP267,2020,W12,47
1522,PROD_008,EMP267,2020,W13,43
1523,PROD_008,EMP267,2020,W14,51
1524,PROD_008,EMP267,2020,W15,65
1525,PROD_008,EMP267,2020,W16,52
1526,PROD_008,EMP267,2020,W17,63
1527,PROD_008,EMP267,2020,W18,51
1528,PROD_008,EMP267,2020,W19,52
1529,PROD_008,EMP267,2020,W20,79
1530,PROD_008,EMP267,2020,W21,72
1531,PROD_008,EMP267,2020,W22,69
1532,PROD_008,EMP267,2020,W23,57
1533,PROD_008,EMP267,2020,W24,35
1534,PROD_008,EMP267,2020,W25,29
1535,PROD_008,EMP267,2020,W26,22
1536,PROD_008,EMP267,2020,W27,45
1537,PROD_008,EMP267,2020,W28,31
1538,PROD_008,EMP267,2020,W29,32
1539,PROD_008,EMP267,2020,W30,23
1540,PROD_008,EMP267,2020,W31,24
1541,PROD_008,EMP267,2020,W32,31
1542,PROD_008,EMP267,2020,W33,37
1543,PROD_008,EMP267,2020,W34,38
1544,PROD_008,EMP267,2020,W35,37
1545,PROD_008,EMP267,2020,W36,26
1546,PROD_008,EMP267,2020,W37,48
1547,PROD_008,EMP267,2020,W38,58
1548,PROD_008,EMP267,2020,W39,27
1549,PROD_008,EMP267,2020,W40,35
1550,PROD_008,EMP267,2020,W41,31
1551,PROD_008,EMP267,2020,W42,27
1552,PROD_008,EMP267,2020,W43,17
1553,PROD_008,EMP267,2020,W44,16
1554,PROD_008,EMP267,2020,W45,23
1555,PROD_008,EMP267,2020,W46,24
1556,PROD_008,EMP267,2020,W47,23
1557,PROD_008,EMP267,2020,W48,30
1558,PROD_008,EMP267,2020,W49,15
1559,PROD_008,EMP267,2020,W50,17
1560,PROD_008,EMP267,2020,W51,12
1561,PROD_006,EMP244,2021,W0,23
1562,PROD_006,EMP244,2021,W1,34
1563,PROD_006,EMP244,2021,W2,49
1564,PROD_006,EMP244,2021,W3,34
1565,PROD_006,EMP244,2021,W4,44
1566,PROD_006,EMP244,2021,W5,42
1567,PROD_006,EMP244,2021,W6,61
1568,PROD_006,EMP244,2021,W7,77
1569,PROD_006,EMP244,2021,W8,65
1570,PROD_006,EMP244,2021,W9,50
1571,PROD_006,EMP244,2021,W10,37
1572,PROD_006,EMP244,2021,W11,38
1573,PROD_006,EMP244,2021,W12,45
1574,PROD_006,EMP244,2021,W13,45
1575,PROD_006,EMP244,2021,W14,45
1576,PROD_006,EMP244,2021,W15,73
1577,PROD_006,EMP244,2021,W16,72
1578,PROD_006,EMP244,2021,W17,76
1579,PROD_006,EMP244,2021,W18,74
1580,PROD_006,EMP244,2021,W19,78
1581,PROD_006,EMP244,2021,W20,56
1582,PROD_006,EMP244,2021,W21,40
1583,PROD_006,EMP244,2021,W22,70
1584,PROD_006,EMP244,2021,W23,42
1585,PROD_006,EMP244,2021,W24,45
1586,PROD_006,EMP244,2021,W25,23
1587,PROD_006,EMP244,2021,W26,26
1588,PROD_006,EMP244,2021,W27,25
1589,PROD_006,EMP244,2021,W28,29
1590,PROD_006,EMP244,2021,W29,28
1591,PROD_006,EMP244,2021,W30,29
1592,PROD_006,EMP244,2021,W31,31
1593,PROD_006,EMP244,2021,W32,38
1594,PROD_006,EMP244,2021,W33,28
1595,PROD_006,EMP244,2021,W34,21
1596,PROD_006,EMP244,2021,W35,42
1597,PROD_006,EMP244,2021,W36,43
1598,PROD_006,EMP244,2021,W37,54
1599,PROD_006,EMP244,2021,W38,37
1600,PROD_006,EMP244,2021,W39,22
1601,PROD_006,EMP244,2021,W40,31
1602,PROD_006,EMP244,2021,W41,23
1603,PROD_006,EMP244,2021,W42,22
1604,PROD_006,EMP244,2021,W43,21
1605,PROD_006,EMP244,2021,W44,24
1606,PROD_006,EMP244,2021,W45,15
1607,PROD_006,EMP244,2021,W46,25
1608,PROD_006,EMP244,2021,W47,26
1609,PROD_006,EMP244,2021,W48,27
1610,PROD_006,EMP244,2021,W49,17
1611,PROD_006,EMP244,2021,W50,12
1612,PROD_006,EMP244,2021,W51,14
1613,PROD_006,EMP244,2020,W0,28
1614,PROD_006,EMP244,2020,W1,39
1615,PROD_006,EMP244,2020,W2,22
1616,PROD_006,EMP244,2020,W3,39
1617,PROD_006,EMP244,2020,W4,43
1618,PROD_006,EMP244,2020,W5,50
1619,PROD_006,EMP244,2020,W6,65
1620,PROD_006,EMP244,2020,W7,61
1621,PROD_006,EMP244,2020,W8,50
1622,PROD_006,EMP244,2020,W9,57
1623,PROD_006,EMP244,2020,W10,49
1624,PROD_006,EMP244,2020,W11,34
1625,PROD_006,EMP244,2020,W12,49
1626,PROD_006,EMP244,2020,W13,51
1627,PROD_006,EMP244,2020,W14,25
1628,PROD_006,EMP244,2020,W15,65
1629,PROD_006,EMP244,2020,W16,72
1630,PROD_006,EMP244,2020,W17,56
1631,PROD_006,EMP244,2020,W18,77
1632,PROD_006,EMP244,2020,W19,73
1633,PROD_006,EMP244,2020,W20,103
1634,PROD_006,EMP244,2020,W21,54
1635,PROD_006,EMP244,2020,W22,58
1636,PROD_006,EMP244,2020,W23,56
1637,PROD_006,EMP244,2020,W24,35
1638,PROD_006,EMP244,2020,W25,30
1639,PROD_006,EMP244,2020,W26,23
1640,PROD_006,EMP244,2020,W27,39
1641,PROD_006,EMP244,2020,W28,29
1642,PROD_006,EMP244,2020,W29,27
1643,PROD_006,EMP244,2020,W30,27
1644,PROD_006,EMP244,2020,W31,22
1645,PROD_006,EMP244,2020,W32,60
1646,PROD_006,EMP244,2020,W33,44
1647,PROD_006,EMP244,2020,W34,35
1648,PROD_006,EMP244,2020,W35,47
1649,PROD_006,EMP244,2020,W36,39
1650,PROD_006,EMP244,2020,W37,57
1651,PROD_006,EMP244,2020,W38,40
1652,PROD_006,EMP244,2020,W39,21
1653,PROD_006,EMP244,2020,W40,19
1654,PROD_006,EMP244,2020,W41,29
1655,PROD_006,EMP244,2020,W42,21
1656,PROD_006,EMP244,2020,W43,17
1657,PROD_006,EMP244,2020,W44,25
1658,PROD_006,EMP244,2020,W45,21
1659,PROD_006,EMP244,2020,W46,24
1660,PROD_006,EMP244,2020,W47,28
1661,PROD_006,EMP244,2020,W48,22
1662,PROD_006,EMP244,2020,W49,29
1663,PROD_006,EMP244,2020,W50,19
1664,PROD_006,EMP244,2020,W51,11
1665,PROD_003,EMP234,2021,W0,27
1666,PROD_003,EMP234,2021,W1,29
1667,PROD_003,EMP234,2021,W2,39
1668,PROD_003,EMP234,2021,W3,50
1669,PROD_003,EMP234,2021,W4,47
1670,PROD_003,EMP234,2021,W5,55
1671,PROD_003,EMP234,2021,W6,42
1672,PROD_003,EMP234,2021,W7,77
1673,PROD_003,EMP234,2021,W8,63
1674,PROD_003,EMP234,2021,W9,52
1675,PROD_003,EMP234,2021,W10,61
1676,PROD_003,EMP234,2021,W11,55
1677,PROD_003,EMP234,2021,W12,39
1678,PROD_003,EMP234,2021,W13,36
1679,PROD_003,EMP234,2021,W14,35
1680,PROD_003,EMP234,2021,W15,68
1681,PROD_003,EMP234,2021,W16,54
1682,PROD_003,EMP234,2021,W17,54
1683,PROD_003,EMP234,2021,W18,70
1684,PROD_003,EMP234,2021,W19,62
1685,PROD_003,EMP234,2021,W20,70
1686,PROD_003,EMP234,2021,W21,70
1687,PROD_003,EMP234,2021,W22,60
1688,PROD_003,EMP234,2021,W23,42
1689,PROD_003,EMP234,2021,W24,47
1690,PROD_003,EMP234,2021,W25,28
1691,PROD_003,EMP234,2021,W26,28
1692,PROD_003,EMP234,2021,W27,26
1693,PROD_003,EMP234,2021,W28,25
1694,PROD_003,EMP234,2021,W29,26
1695,PROD_003,EMP234,2021,W30,22
1696,PROD_003,EMP234,2021,W31,17
1697,PROD_003,EMP234,2021,W32,28
1698,PROD_003,EMP234,2021,W33,32
1699,PROD_003,EMP234,2021,W34,40
1700,PROD_003,EMP234,2021,W35,32
1701,PROD_003,EMP234,2021,W36,46
1702,PROD_003,EMP234,2021,W37,68
1703,PROD_003,EMP234,2021,W38,81
1704,PROD_003,EMP234,2021,W39,30
1705,PROD_003,EMP234,2021,W40,22
1706,PROD_003,EMP234,2021,W41,22
1707,PROD_003,EMP234,2021,W42,15
1708,PROD_003,EMP234,2021,W43,13
1709,PROD_003,EMP234,2021,W44,18
1710,PROD_003,EMP234,2021,W45,25
1711,PROD_003,EMP234,2021,W46,26
1712,PROD_003,EMP234,2021,W47,25
1713,PROD_003,EMP234,2021,W48,27
1714,PROD_003,EMP234,2021,W49,23
1715,PROD_003,EMP234,2021,W50,10
1716,PROD_003,EMP234,2021,W51,8
1717,PROD_003,EMP234,2020,W0,27
1718,PROD_003,EMP234,2020,W1,33
1719,PROD_003,EMP234,2020,W2,29
1720,PROD_003,EMP234,2020,W3,48
1721,PROD_003,EMP234,2020,W4,38
1722,PROD_003,EMP234,2020,W5,53
1723,PROD_003,EMP234,2020,W6,61
1724,PROD_003,EMP234,2020,W7,78
1725,PROD_003,EMP234,2020,W8,56
1726,PROD_003,EMP234,2020,W9,48
1727,PROD_003,EMP234,2020,W10,71
1728,PROD_003,EMP234,2020,W11,43
1729,PROD_003,EMP234,2020,W12,43
1730,PROD_003,EMP234,2020,W13,44
1731,PROD_003,EMP234,2020,W14,37
1732,PROD_003,EMP234,2020,W15,73
1733,PROD_003,EMP234,2020,W16,72
1734,PROD_003,EMP234,2020,W17,57
1735,PROD_003,EMP234,2020,W18,98
1736,PROD_003,EMP234,2020,W19,77
1737,PROD_003,EMP234,2020,W20,58
1738,PROD_003,EMP234,2020,W21,63
1739,PROD_003,EMP234,2020,W22,87
1740,PROD_003,EMP234,2020,W23,59
1741,PROD_003,EMP234,2020,W24,49
1742,PROD_003,EMP234,2020,W25,30
1743,PROD_003,EMP234,2020,W26,31
1744,PROD_003,EMP234,2020,W27,34
1745,PROD_003,EMP234,2020,W28,28
1746,PROD_003,EMP234,2020,W29,23
1747,PROD_003,EMP234,2020,W30,27
1748,PROD_003,EMP234,2020,W31,25
1749,PROD_003,EMP234,2020,W32,45
1750,PROD_003,EMP234,2020,W33,45
1751,PROD_003,EMP234,2020,W34,33
1752,PROD_003,EMP234,2020,W35,31
1753,PROD_003,EMP234,2020,W36,30
1754,PROD_003,EMP234,2020,W37,52
1755,PROD_003,EMP234,2020,W38,38
1756,PROD_003,EMP234,2020,W39,26
1757,PROD_003,EMP234,2020,W40,31
1758,PROD_003,EMP234,2020,W41,27
1759,PROD_003,EMP234,2020,W42,17
1760,PROD_003,EMP234,2020,W43,17
1761,PROD_003,EMP234,2020,W44,19
1762,PROD_003,EMP234,2020,W45,23
1763,PROD_003,EMP234,2020,W46,16
1764,PROD_003,EMP234,2020,W47,27
1765,PROD_003,EMP234,2020,W48,22
1766,PROD_003,EMP234,2020,W49,17
1767,PROD_003,EMP234,2020,W50,16
1768,PROD_003,EMP234,2020,W51,8
1769,PROD_007,EMP244,2021,W0,26
1770,PROD_007,EMP244,2021,W1,26
1771,PROD_007,EMP244,2021,W2,41
1772,PROD_007,EMP244,2021,W3,46
1773,PROD_007,EMP244,2021,W4,35
1774,PROD_007,EMP244,2021,W5,34
1775,PROD_007,EMP244,2021,W6,59
1776,PROD_007,EMP244,2021,W7,73
1777,PROD_007,EMP244,2021,W8,78
1778,PROD_007,EMP244,2021,W9,44
1779,PROD_007,EMP244,2021,W10,60
1780,PROD_007,EMP244,2021,W11,56
1781,PROD_007,EMP244,2021,W12,28
1782,PROD_007,EMP244,2021,W13,39
1783,PROD_007,EMP244,2021,W14,41
1784,PROD_007,EMP244,2021,W15,57
1785,PROD_007,EMP244,2021,W16,67
1786,PROD_007,EMP244,2021,W17,50
1787,PROD_007,EMP244,2021,W18,67
1788,PROD_007,EMP244,2021,W19,64
1789,PROD_007,EMP244,2021,W20,78
1790,PROD_007,EMP244,2021,W21,65
1791,PROD_007,EMP244,2021,W22,42
1792,PROD_007,EMP244,2021,W23,52
1793,PROD_007,EMP244,2021,W24,55
1794,PROD_007,EMP244,2021,W25,31
1795,PROD_007,EMP244,2021,W26,31
1796,PROD_007,EMP244,2021,W27,28
1797,PROD_007,EMP244,2021,W28,29
1798,PROD_007,EMP244,2021,W29,23
1799,PROD_007,EMP244,2021,W30,21
1800,PROD_007,EMP244,2021,W31,41
1801,PROD_007,EMP244,2021,W32,34
1802,PROD_007,EMP244,2021,W33,32
1803,PROD_007,EMP244,2021,W34,40
1804,PROD_007,EMP244,2021,W35,25
1805,PROD_007,EMP244,2021,W36,43
1806,PROD_007,EMP244,2021,W37,54
1807,PROD_007,EMP244,2021,W38,53
1808,PROD_007,EMP244,2021,W39,21
1809,PROD_007,EMP244,2021,W40,19
1810,PROD_007,EMP244,2021,W41,22
1811,PROD_007,EMP244,2021,W42,23
1812,PROD_007,EMP244,2021,W43,17
1813,PROD_007,EMP244,2021,W44,16
1814,PROD_007,EMP244,2021,W45,25
1815,PROD_007,EMP244,2021,W46,28
1816,PROD_007,EMP244,2021,W47,18
1817,PROD_007,EMP244,2021,W48,22
1818,PROD_007,EMP244,2021,W49,30
1819,PROD_007,EMP244,2021,W50,11
1820,PROD_007,EMP244,2021,W51,12
1821,PROD_007,EMP244,2020,W0,27
1822,PROD_007,EMP244,2020,W1,26
1823,PROD_007,EMP244,2020,W2,40
1824,PROD_007,EMP244,2020,W3,36
1825,PROD_007,EMP244,2020,W4,40
1826,PROD_007,EMP244,2020,W5,44
1827,PROD_007,EMP244,2020,W6,61
1828,PROD_007,EMP244,2020,W7,76
1829,PROD_007,EMP244,2020,W8,77
1830,PROD_007,EMP244,2020,W9,70
1831,PROD_007,EMP244,2020,W10,59
1832,PROD_007,EMP244,2020,W11,47
1833,PROD_007,EMP244,2020,W12,38
1834,PROD_007,EMP244,2020,W13,46
1835,PROD_007,EMP244,2020,W14,48
1836,PROD_007,EMP244,2020,W15,61
1837,PROD_007,EMP244,2020,W16,54
1838,PROD_007,EMP244,2020,W17,61
1839,PROD_007,EMP244,2020,W18,84
1840,PROD_007,EMP244,2020,W19,77
1841,PROD_007,EMP244,2020,W20,73
1842,PROD_007,EMP244,2020,W21,77
1843,PROD_007,EMP244,2020,W22,67
1844,PROD_007,EMP244,2020,W23,67
1845,PROD_007,EMP244,2020,W24,46
1846,PROD_007,EMP244,2020,W25,46
1847,PROD_007,EMP244,2020,W26,25
1848,PROD_007,EMP244,2020,W27,29
1849,PROD_007,EMP244,2020,W28,30
1850,PROD_007,EMP244,2020,W29,30
1851,PROD_007,EMP244,2020,W30,22
1852,PROD_007,EMP244,2020,W31,17
1853,PROD_007,EMP244,2020,W32,44
1854,PROD_007,EMP244,2020,W33,23
1855,PROD_007,EMP244,2020,W34,42
1856,PROD_007,EMP244,2020,W35,28
1857,PROD_007,EMP244,2020,W36,27
1858,PROD_007,EMP244,2020,W37,52
1859,PROD_007,EMP244,2020,W38,44
1860,PROD_007,EMP244,2020,W39,33
1861,PROD_007,EMP244,2020,W40,16
1862,PROD_007,EMP244,2020,W41,31
1863,PROD_007,EMP244,2020,W42,12
1864,PROD_007,EMP244,2020,W43,19
1865,PROD_007,EMP244,2020,W44,12
1866,PROD_007,EMP244,2020,W45,25
1867,PROD_007,EMP244,2020,W46,25
1868,PROD_007,EMP244,2020,W47,27
1869,PROD_007,EMP244,2020,W48,25
1870,PROD_007,EMP244,2020,W49,18
1871,PROD_007,EMP244,2020,W50,16
1872,PROD_007,EMP244,2020,W51,8
1873,PROD_004,EMP234,2021,W0,19
1874,PROD_004,EMP234,2021,W1,32
1875,PROD_004,EMP234,2021,W2,41
1876,PROD_004,EMP234,2021,W3,55
1877,PROD_004,EMP234,2021,W4,21
1878,PROD_004,EMP234,2021,W5,45
1879,PROD_004,EMP234,2021,W6,62
1880,PROD_004,EMP234,2021,W7,65
1881,PROD_004,EMP234,2021,W8,61
1882,PROD_004,EMP234,2021,W9,46
1883,PROD_004,EMP234,2021,W10,52
1884,PROD_004,EMP234,2021,W11,24
1885,PROD_004,EMP234,2021,W12,45
1886,PROD_004,EMP234,2021,W13,52
1887,PROD_004,EMP234,2021,W14,50
1888,PROD_004,EMP234,2021,W15,59
1889,PROD_004,EMP234,2021,W16,57
1890,PROD_004,EMP234,2021,W17,54
1891,PROD_004,EMP234,2021,W18,74
1892,PROD_004,EMP234,2021,W19,58
1893,PROD_004,EMP234,2021,W20,78
1894,PROD_004,EMP234,2021,W21,65
1895,PROD_004,EMP234,2021,W22,60
1896,PROD_004,EMP234,2021,W23,55
1897,PROD_004,EMP234,2021,W24,40
1898,PROD_004,EMP234,2021,W25,28
1899,PROD_004,EMP234,2021,W26,26
1900,PROD_004,EMP234,2021,W27,36
1901,PROD_004,EMP234,2021,W28,24
1902,PROD_004,EMP234,2021,W29,29
1903,PROD_004,EMP234,2021,W30,23
1904,PROD_004,EMP234,2021,W31,28
1905,PROD_004,EMP234,2021,W32,40
1906,PROD_004,EMP234,2021,W33,34
1907,PROD_004,EMP234,2021,W34,36
1908,PROD_004,EMP234,2021,W35,38
1909,PROD_004,EMP234,2021,W36,34
1910,PROD_004,EMP234,2021,W37,54
1911,PROD_004,EMP234,2021,W38,48
1912,PROD_004,EMP234,2021,W39,23
1913,PROD_004,EMP234,2021,W40,25
1914,PROD_004,EMP234,2021,W41,23
1915,PROD_004,EMP234,2021,W42,17
1916,PROD_004,EMP234,2021,W43,15
1917,PROD_004,EMP234,2021,W44,19
1918,PROD_004,EMP234,2021,W45,20
1919,PROD_004,EMP234,2021,W46,23
1920,PROD_004,EMP234,2021,W47,27
1921,PROD_004,EMP234,2021,W48,24
1922,PROD_004,EMP234,2021,W49,20
1923,PROD_004,EMP234,2021,W50,14
1924,PROD_004,EMP234,2021,W51,9
1925,PROD_004,EMP234,2020,W0,27
1926,PROD_004,EMP234,2020,W1,33
1927,PROD_004,EMP234,2020,W2,31
1928,PROD_004,EMP234,2020,W3,26
1929,PROD_004,EMP234,2020,W4,46
1930,PROD_004,EMP234,2020,W5,63
1931,PROD_004,EMP234,2020,W6,65
1932,PROD_004,EMP234,2020,W7,61
1933,PROD_004,EMP234,2020,W8,64
1934,PROD_004,EMP234,2020,W9,58
1935,PROD_004,EMP234,2020,W10,50
1936,PROD_004,EMP234,2020,W11,54
1937,PROD_004,EMP234,2020,W12,42
1938,PROD_004,EMP234,2020,W13,43
1939,PROD_004,EMP234,2020,W14,57
1940,PROD_004,EMP234,2020,W15,68
1941,PROD_004,EMP234,2020,W16,72
1942,PROD_004,EMP234,2020,W17,75
1943,PROD_004,EMP234,2020,W18,54
1944,PROD_004,EMP234,2020,W19,67
1945,PROD_004,EMP234,2020,W20,79
1946,PROD_004,EMP234,2020,W21,47
1947,PROD_004,EMP234,2020,W22,65
1948,PROD_004,EMP234,2020,W23,54
1949,PROD_004,EMP234,2020,W24,33
