sales_id,esp_id,emp_id,year,week,quantity
1315,ESP_003,EMP256,2021,W14,1
1316,ESP_003,EMP256,2021,W15,1
1317,ESP_003,EMP256,2021,W16,1
1318,ESP_003,EMP256,2021,W17,3
1319,ESP_003,EMP256,2021,W18,1
1320,ESP_003,EMP256,2021,W19,1
1321,ESP_003,EMP256,2021,W20,3
1322,ESP_003,EMP256,2021,W21,3
1323,ESP_003,EMP256,2021,W22,3
1324,ESP_003,EMP256,2021,W23,3
1325,ESP_003,EMP256,2021,W24,2
1326,ESP_003,EMP256,2021,W25,1
1327,ESP_003,EMP256,2021,W26,3
1328,ESP_003,EMP256,2021,W27,3
1329,ESP_003,EMP256,2021,W28,3
1330,ESP_003,EMP256,2021,W29,2
1331,ESP_003,EMP256,2021,W30,4
1332,ESP_003,EMP256,2021,W31,4
1333,ESP_003,EMP256,2021,W32,6
1334,ESP_003,EMP256,2021,W33,3
1335,ESP_003,EMP256,2021,W34,3
1336,ESP_003,EMP256,2021,W35,3
1337,ESP_003,EMP256,2021,W36,2
1338,ESP_003,EMP256,2021,W37,1
1339,ESP_003,EMP256,2021,W38,1
1340,ESP_003,EMP256,2021,W39,0
1341,ESP_003,EMP256,2021,W40,0
1342,ESP_003,EMP256,2021,W41,0
1343,ESP_003,EMP256,2021,W42,0
1344,ESP_003,EMP256,2021,W43,0
1345,ESP_003,EMP256,2021,W44,0
1346,ESP_003,EMP256,2021,W45,0
1347,ESP_003,EMP256,2021,W46,0
1348,ESP_003,EMP256,2021,W47,0
1349,ESP_003,EMP256,2021,W48,0
1350,ESP_003,EMP256,2021,W49,0
1351,ESP_003,EMP256,2021,W50,0
1352,ESP_003,EMP256,2021,W51,0
1353,ESP_003,EMP267,2020,W0,3
1354,ESP_003,EMP267,2020,W1,6
1355,ESP_003,EMP267,2020,W2,8
1356,ESP_003,EMP267,2020,W3,12
1357,ESP_003,EMP267,2020,W4,7
1358,ESP_003,EMP267,2020,W5,10
1359,ESP_003,EMP267,2020,W6,9
1360,ESP_003,EMP267,2020,W7,8
1361,ESP_003,EMP267,2020,W8,11
1362,ESP_003,EMP267,2020,W9,7
1363,ESP_003,EMP267,2020,W10,8
1364,ESP_003,EMP267,2020,W11,8
1365,ESP_003,EMP267,2020,W12,7
1366,ESP_003,EMP267,2020,W13,7
1367,ESP_003,EMP267,2020,W14,7
1368,ESP_003,EMP267,2020,W15,10
1369,ESP_003,EMP267,2020,W16,11
1370,ESP_003,EMP267,2020,W17,10
1371,ESP_003,EMP267,2020,W18,9
1372,ESP_003,EMP267,2020,W19,7
1373,ESP_003,EMP267,2020,W20,13
1374,ESP_003,EMP267,2020,W21,9
1375,ESP_003,EMP267,2020,W22,13
1376,ESP_003,EMP267,2020,W23,8
1377,ESP_003,EMP267,2020,W24,8
1378,ESP_003,EMP267,2020,W25,6
1379,ESP_003,EMP267,2020,W26,9
1380,ESP_003,EMP267,2020,W27,8
1381,ESP_003,EMP267,2020,W28,16
1382,ESP_003,EMP267,2020,W29,12
1383,ESP_003,EMP267,2020,W30,5
1384,ESP_003,EMP267,2020,W31,11
1385,ESP_003,EMP267,2020,W32,14
1386,ESP_003,EMP267,2020,W33,10
1387,ESP_003,EMP267,2020,W34,9
1388,ESP_003,EMP267,2020,W35,9
1389,ESP_003,EMP267,2020,W36,5
1390,ESP_003,EMP267,2020,W37,7
1391,ESP_003,EMP267,2020,W38,6
1392,ESP_003,EMP267,2020,W39,2
1393,ESP_003,EMP267,2020,W40,1
1394,ESP_003,EMP267,2020,W41,1
1395,ESP_003,EMP267,2020,W42,2
1396,ESP_003,EMP267,2020,W43,2
1397,ESP_003,EMP267,2020,W44,3
1398,ESP_003,EMP267,2020,W45,4
1399,ESP_003,EMP267,2020,W46,4
1400,ESP_003,EMP267,2020,W47,4
1401,ESP_003,EMP267,2020,W48,4
1402,ESP_003,EMP267,2020,W49,4
1403,ESP_003,EMP267,2020,W50,2
1404,ESP_003,EMP267,2020,W51,1
1405,ESP_003,EMP267,2021,W0,2
1406,ESP_003,EMP267,2021,W1,3
1407,ESP_003,EMP267,2021,W2,2
1408,ESP_003,EMP267,2021,W3,2
1409,ESP_003,EMP267,2021,W4,1
1410,ESP_003,EMP267,2021,W5,5
1411,ESP_003,EMP267,2021,W6,14
1412,ESP_003,EMP267,2021,W7,17
1413,ESP_003,EMP267,2021,W8,24
1414,ESP_003,EMP267,2021,W9,16
1415,ESP_003,EMP267,2021,W10,12
1416,ESP_003,EMP267,2021,W11,4
1417,ESP_003,EMP267,2021,W12,3
1418,ESP_003,EMP267,2021,W13,5
1419,ESP_003,EMP267,2021,W14,6
1420,ESP_003,EMP267,2021,W15,4
1421,ESP_003,EMP267,2021,W16,6
1422,ESP_003,EMP267,2021,W17,5
1423,ESP_003,EMP267,2021,W18,5
1424,ESP_003,EMP267,2021,W19,9
1425,ESP_003,EMP267,2021,W20,9
1426,ESP_003,EMP267,2021,W21,10
1427,ESP_003,EMP267,2021,W22,17
1428,ESP_003,EMP267,2021,W23,10
1429,ESP_003,EMP267,2021,W24,8
1430,ESP_003,EMP267,2021,W25,14
1431,ESP_003,EMP267,2021,W26,16
1432,ESP_003,EMP267,2021,W27,13
1433,ESP_003,EMP267,2021,W28,17
1434,ESP_003,EMP267,2021,W29,9
1435,ESP_003,EMP267,2021,W30,5
1436,ESP_003,EMP267,2021,W31,10
1437,ESP_003,EMP267,2021,W32,10
1438,ESP_003,EMP267,2021,W33,3
1439,ESP_003,EMP267,2021,W34,6
1440,ESP_003,EMP267,2021,W35,6
1441,ESP_003,EMP267,2021,W36,9
1442,ESP_003,EMP267,2021,W37,7
1443,ESP_003,EMP267,2021,W38,7
1444,ESP_003,EMP267,2021,W39,3
1445,ESP_003,EMP267,2021,W40,2
1446,ESP_003,EMP267,2021,W41,5
1447,ESP_003,EMP267,2021,W42,2
1448,ESP_003,EMP267,2021,W43,3
1449,ESP_003,EMP267,2021,W44,5
1450,ESP_003,EMP267,2021,W45,5
1451,ESP_003,EMP267,2021,W46,5
1452,ESP_003,EMP267,2021,W47,4
1453,ESP_003,EMP267,2021,W48,6
1454,ESP_003,EMP267,2021,W49,4
1455,ESP_003,EMP267,2021,W50,2
1456,ESP_003,EMP267,2021,W51,2
1457,ESP_003,EMP290,2020,W0,0
1458,ESP_003,EMP290,2020,W1,0
1459,ESP_003,EMP290,2020,W2,0
1460,ESP_003,EMP290,2020,W3,0
1461,ESP_003,EMP290,2020,W4,1
1462,ESP_003,EMP290,2020,W5,1
1463,ESP_003,EMP290,2020,W6,0
1464,ESP_003,EMP290,2020,W7,0
1465,ESP_003,EMP290,2020,W8,0
1466,ESP_003,EMP290,2020,W9,0
1467,ESP_003,EMP290,2020,W10,0
1468,ESP_003,EMP290,2020,W11,0
1469,ESP_003,EMP290,2020,W12,0
1470,ESP_003,EMP290,2020,W13,0
1471,ESP_003,EMP290,2020,W14,0
1472,ESP_003,EMP290,2020,W15,0
1473,ESP_003,EMP290,2020,W16,0
1474,ESP_003,EMP290,2020,W17,0
1475,ESP_003,EMP290,2020,W18,0
1476,ESP_003,EMP290,2020,W19,0
1477,ESP_003,EMP290,2020,W20,1
1478,ESP_003,EMP290,2020,W21,0
1479,ESP_003,EMP290,2020,W22,0
1480,ESP_003,EMP290,2020,W23,0
1481,ESP_003,EMP290,2020,W24,0
1482,ESP_003,EMP290,2020,W25,1
1483,ESP_003,EMP290,2020,W26,1
1484,ESP_003,EMP290,2020,W27,1
1485,ESP_003,EMP290,2020,W28,1
1486,ESP_003,EMP290,2020,W29,2
1487,ESP_003,EMP290,2020,W30,0
1488,ESP_003,EMP290,2020,W31,0
1489,ESP_003,EMP290,2020,W32,1
1490,ESP_003,EMP290,2020,W33,1
1491,ESP_003,EMP290,2020,W34,0
1492,ESP_003,EMP290,2020,W35,1
1493,ESP_003,EMP290,2020,W36,0
1494,ESP_003,EMP290,2020,W37,0
1495,ESP_003,EMP290,2020,W38,0
1496,ESP_003,EMP290,2020,W39,0
1497,ESP_003,EMP290,2020,W40,0
1498,ESP_003,EMP290,2020,W41,0
1499,ESP_003,EMP290,2020,W42,0
1500,ESP_003,EMP290,2020,W43,0
1501,ESP_003,EMP290,2020,W44,0
1502,ESP_003,EMP290,2020,W45,0
1503,ESP_003,EMP290,2020,W46,0
1504,ESP_003,EMP290,2020,W47,0
1505,ESP_003,EMP290,2020,W48,1
1506,ESP_003,EMP290,2020,W49,0
1507,ESP_003,EMP290,2020,W50,0
1508,ESP_003,EMP290,2020,W51,0
1509,ESP_003,EMP290,2021,W0,0
1510,ESP_003,EMP290,2021,W1,0
1511,ESP_003,EMP290,2021,W2,0
1512,ESP_003,EMP290,2021,W3,0
1513,ESP_003,EMP290,2021,W4,0
1514,ESP_003,EMP290,2021,W5,0
1515,ESP_003,EMP290,2021,W6,0
1516,ESP_003,EMP290,2021,W7,0
1517,ESP_003,EMP290,2021,W8,0
1518,ESP_003,EMP290,2021,W9,0
1519,ESP_003,EMP290,2021,W10,0
1520,ESP_003,EMP290,2021,W11,0
1521,ESP_003,EMP290,2021,W12,0
1522,ESP_003,EMP290,2021,W13,0
1523,ESP_003,EMP290,2021,W14,0
1524,ESP_003,EMP290,2021,W15,0
1525,ESP_003,EMP290,2021,W16,0
1526,ESP_003,EMP290,2021,W17,0
1527,ESP_003,EMP290,2021,W18,0
1528,ESP_003,EMP290,2021,W19,0
1529,ESP_003,EMP290,2021,W20,0
1530,ESP_003,EMP290,2021,W21,0
1531,ESP_003,EMP290,2021,W22,1
1532,ESP_003,EMP290,2021,W23,1
1533,ESP_003,EMP290,2021,W24,1
1534,ESP_003,EMP290,2021,W25,1
1535,ESP_003,EMP290,2021,W26,0
1536,ESP_003,EMP290,2021,W27,0
1537,ESP_003,EMP290,2021,W28,0
1538,ESP_003,EMP290,2021,W29,0
1539,ESP_003,EMP290,2021,W30,0
1540,ESP_003,EMP290,2021,W31,0
1541,ESP_003,EMP290,2021,W32,1
1542,ESP_003,EMP290,2021,W33,1
1543,ESP_003,EMP290,2021,W34,1
1544,ESP_003,EMP290,2021,W35,0
1545,ESP_003,EMP290,2021,W36,0
1546,ESP_003,EMP290,2021,W37,0
1547,ESP_003,EMP290,2021,W38,0
1548,ESP_003,EMP290,2021,W39,0
1549,ESP_003,EMP290,2021,W40,0
1550,ESP_003,EMP290,2021,W41,0
1551,ESP_003,EMP290,2021,W42,0
1552,ESP_003,EMP290,2021,W43,0
1553,ESP_003,EMP290,2021,W44,0
1554,ESP_003,EMP290,2021,W45,0
1555,ESP_003,EMP290,2021,W46,0
1556,ESP_003,EMP290,2021,W47,0
1557,ESP_003,EMP290,2021,W48,0
1558,ESP_003,EMP290,2021,W49,0
1559,ESP_003,EMP290,2021,W50,0
1560,ESP_003,EMP290,2021,W51,0
1561,ESP_004,EMP234,2020,W0,3
1562,ESP_004,EMP234,2020,W1,3
1563,ESP_004,EMP234,2020,W2,3
1564,ESP_004,EMP234,2020,W3,3
1565,ESP_004,EMP234,2020,W4,6
1566,ESP_004,EMP234,2020,W5,7
1567,ESP_004,EMP234,2020,W6,6
1568,ESP_004,EMP234,2020,W7,5
1569,ESP_004,EMP234,2020,W8,3
1570,ESP_004,EMP234,2020,W9,3
1571,ESP_004,EMP234,2020,W10,1
1572,ESP_004,EMP234,2020,W11,1
1573,ESP_004,EMP234,2020,W12,0
1574,ESP_004,EMP234,2020,W13,0
1575,ESP_004,EMP234,2020,W14,1
1576,ESP_004,EMP234,2020,W15,3
1577,ESP_004,EMP234,2020,W16,3
1578,ESP_004,EMP234,2020,W17,5
1579,ESP_004,EMP234,2020,W18,3
1580,ESP_004,EMP234,2020,W19,5
1581,ESP_004,EMP234,2020,W20,5
1582,ESP_004,EMP234,2020,W21,5
1583,ESP_004,EMP234,2020,W22,7
1584,ESP_004,EMP234,2020,W23,8
1585,ESP_004,EMP234,2020,W24,5
1586,ESP_004,EMP234,2020,W25,3
1587,ESP_004,EMP234,2020,W26,3
1588,ESP_004,EMP234,2020,W27,4
1589,ESP_004,EMP234,2020,W28,3
1590,ESP_004,EMP234,2020,W29,4
1591,ESP_004,EMP234,2020,W30,4
1592,ESP_004,EMP234,2020,W31,7
1593,ESP_004,EMP234,2020,W32,8
1594,ESP_004,EMP234,2020,W33,7
1595,ESP_004,EMP234,2020,W34,12
1596,ESP_004,EMP234,2020,W35,8
1597,ESP_004,EMP234,2020,W36,10
1598,ESP_004,EMP234,2020,W37,9
1599,ESP_004,EMP234,2020,W38,4
1600,ESP_004,EMP234,2020,W39,2
1601,ESP_004,EMP234,2020,W40,3
1602,ESP_004,EMP234,2020,W41,1
1603,ESP_004,EMP234,2020,W42,1
1604,ESP_004,EMP234,2020,W43,1
1605,ESP_004,EMP234,2020,W44,0
1606,ESP_004,EMP234,2020,W45,0
1607,ESP_004,EMP234,2020,W46,0
1608,ESP_004,EMP234,2020,W47,0
1609,ESP_004,EMP234,2020,W48,0
1610,ESP_004,EMP234,2020,W49,0
1611,ESP_004,EMP234,2020,W50,0
1612,ESP_004,EMP234,2020,W51,0
1613,ESP_004,EMP234,2021,W0,0
1614,ESP_004,EMP234,2021,W1,0
1615,ESP_004,EMP234,2021,W2,0
1616,ESP_004,EMP234,2021,W3,2
1617,ESP_004,EMP234,2021,W4,1
1618,ESP_004,EMP234,2021,W5,2
1619,ESP_004,EMP234,2021,W6,4
1620,ESP_004,EMP234,2021,W7,5
1621,ESP_004,EMP234,2021,W8,5
1622,ESP_004,EMP234,2021,W9,3
1623,ESP_004,EMP234,2021,W10,2
1624,ESP_004,EMP234,2021,W11,1
1625,ESP_004,EMP234,2021,W12,1
1626,ESP_004,EMP234,2021,W13,2
1627,ESP_004,EMP234,2021,W14,2
1628,ESP_004,EMP234,2021,W15,4
1629,ESP_004,EMP234,2021,W16,6
1630,ESP_004,EMP234,2021,W17,6
1631,ESP_004,EMP234,2021,W18,9
1632,ESP_004,EMP234,2021,W19,7
1633,ESP_004,EMP234,2021,W20,11
1634,ESP_004,EMP234,2021,W21,10
1635,ESP_004,EMP234,2021,W22,11
1636,ESP_004,EMP234,2021,W23,11
1637,ESP_004,EMP234,2021,W24,8
1638,ESP_004,EMP234,2021,W25,6
1639,ESP_004,EMP234,2021,W26,6
1640,ESP_004,EMP234,2021,W27,8
1641,ESP_004,EMP234,2021,W28,5
1642,ESP_004,EMP234,2021,W29,6
1643,ESP_004,EMP234,2021,W30,5
1644,ESP_004,EMP234,2021,W31,5
1645,ESP_004,EMP234,2021,W32,8
1646,ESP_004,EMP234,2021,W33,6
1647,ESP_004,EMP234,2021,W34,6
1648,ESP_004,EMP234,2021,W35,4
1649,ESP_004,EMP234,2021,W36,3
1650,ESP_004,EMP234,2021,W37,5
1651,ESP_004,EMP234,2021,W38,4
1652,ESP_004,EMP234,2021,W39,2
1653,ESP_004,EMP234,2021,W40,2
1654,ESP_004,EMP234,2021,W41,2
1655,ESP_004,EMP234,2021,W42,1
1656,ESP_004,EMP234,2021,W43,1
1657,ESP_004,EMP234,2021,W44,1
1658,ESP_004,EMP234,2021,W45,1
1659,ESP_004,EMP234,2021,W46,1
1660,ESP_004,EMP234,2021,W47,1
1661,ESP_004,EMP234,2021,W48,0
1662,ESP_004,EMP234,2021,W49,1
1663,ESP_004,EMP234,2021,W50,0
1664,ESP_004,EMP234,2021,W51,0
1665,ESP_004,EMP244,2020,W0,4
1666,ESP_004,EMP244,2020,W1,5
1667,ESP_004,EMP244,2020,W2,6
1668,ESP_004,EMP244,2020,W3,6
1669,ESP_004,EMP244,2020,W4,12
1670,ESP_004,EMP244,2020,W5,10
1671,ESP_004,EMP244,2020,W6,13
1672,ESP_004,EMP244,2020,W7,12
1673,ESP_004,EMP244,2020,W8,9
1674,ESP_004,EMP244,2020,W9,7
1675,ESP_004,EMP244,2020,W10,5
1676,ESP_004,EMP244,2020,W11,3
1677,ESP_004,EMP244,2020,W12,3
1678,ESP_004,EMP244,2020,W13,3
1679,ESP_004,EMP244,2020,W14,3
1680,ESP_004,EMP244,2020,W15,4
1681,ESP_004,EMP244,2020,W16,6
1682,ESP_004,EMP244,2020,W17,5
1683,ESP_004,EMP244,2020,W18,5
1684,ESP_004,EMP244,2020,W19,5
1685,ESP_004,EMP244,2020,W20,7
1686,ESP_004,EMP244,2020,W21,10
1687,ESP_004,EMP244,2020,W22,7
1688,ESP_004,EMP244,2020,W23,10
1689,ESP_004,EMP244,2020,W24,15
1690,ESP_004,EMP244,2020,W25,5
1691,ESP_004,EMP244,2020,W26,12
1692,ESP_004,EMP244,2020,W27,8
1693,ESP_004,EMP244,2020,W28,5
1694,ESP_004,EMP244,2020,W29,6
1695,ESP_004,EMP244,2020,W30,6
1696,ESP_004,EMP244,2020,W31,5
1697,ESP_004,EMP244,2020,W32,8
1698,ESP_004,EMP244,2020,W33,9
1699,ESP_004,EMP244,2020,W34,10
1700,ESP_004,EMP244,2020,W35,7
1701,ESP_004,EMP244,2020,W36,7
1702,ESP_004,EMP244,2020,W37,7
1703,ESP_004,EMP244,2020,W38,10
1704,ESP_004,EMP244,2020,W39,5
1705,ESP_004,EMP244,2020,W40,5
1706,ESP_004,EMP244,2020,W41,6
1707,ESP_004,EMP244,2020,W42,3
1708,ESP_004,EMP244,2020,W43,2
1709,ESP_004,EMP244,2020,W44,4
1710,ESP_004,EMP244,2020,W45,5
1711,ESP_004,EMP244,2020,W46,4
1712,ESP_004,EMP244,2020,W47,4
1713,ESP_004,EMP244,2020,W48,4
1714,ESP_004,EMP244,2020,W49,4
1715,ESP_004,EMP244,2020,W50,3
1716,ESP_004,EMP244,2020,W51,2
1717,ESP_004,EMP244,2021,W0,3
1718,ESP_004,EMP244,2021,W1,4
1719,ESP_004,EMP244,2021,W2,6
1720,ESP_004,EMP244,2021,W3,7
1721,ESP_004,EMP244,2021,W4,10
1722,ESP_004,EMP244,2021,W5,7
1723,ESP_004,EMP244,2021,W6,13
1724,ESP_004,EMP244,2021,W7,15
1725,ESP_004,EMP244,2021,W8,13
1726,ESP_004,EMP244,2021,W9,10
1727,ESP_004,EMP244,2021,W10,8
1728,ESP_004,EMP244,2021,W11,6
1729,ESP_004,EMP244,2021,W12,4
1730,ESP_004,EMP244,2021,W13,5
1731,ESP_004,EMP244,2021,W14,5
1732,ESP_004,EMP244,2021,W15,4
1733,ESP_004,EMP244,2021,W16,5
1734,ESP_004,EMP244,2021,W17,5
1735,ESP_004,EMP244,2021,W18,5
1736,ESP_004,EMP244,2021,W19,7
1737,ESP_004,EMP244,2021,W20,9
1738,ESP_004,EMP244,2021,W21,10
1739,ESP_004,EMP244,2021,W22,11
1740,ESP_004,EMP244,2021,W23,10
1741,ESP_004,EMP244,2021,W24,11
1742,ESP_004,EMP244,2021,W25,9
1743,ESP_004,EMP244,2021,W26,6
1744,ESP_004,EMP244,2021,W27,7
1745,ESP_004,EMP244,2021,W28,7
1746,ESP_004,EMP244,2021,W29,4
1747,ESP_004,EMP244,2021,W30,7
1748,ESP_004,EMP244,2021,W31,9
1749,ESP_004,EMP244,2021,W32,9
1750,ESP_004,EMP244,2021,W33,10
1751,ESP_004,EMP244,2021,W34,9
1752,ESP_004,EMP244,2021,W35,6
1753,ESP_004,EMP244,2021,W36,6
1754,ESP_004,EMP244,2021,W37,7
1755,ESP_004,EMP244,2021,W38,12
1756,ESP_004,EMP244,2021,W39,5
1757,ESP_004,EMP244,2021,W40,6
1758,ESP_004,EMP244,2021,W41,6
1759,ESP_004,EMP244,2021,W42,4
1760,ESP_004,EMP244,2021,W43,3
1761,ESP_004,EMP244,2021,W44,3
1762,ESP_004,EMP244,2021,W45,3
1763,ESP_004,EMP244,2021,W46,4
1764,ESP_004,EMP244,2021,W47,3
1765,ESP_004,EMP244,2021,W48,5
1766,ESP_004,EMP244,2021,W49,3
1767,ESP_004,EMP244,2021,W50,3
1768,ESP_004,EMP244,2021,W51,1
1769,ESP_004,EMP256,2020,W0,1
1770,ESP_004,EMP256,2020,W1,3
1771,ESP_004,EMP256,2020,W2,2
1772,ESP_004,EMP256,2020,W3,3
1773,ESP_004,EMP256,2020,W4,3
1774,ESP_004,EMP256,2020,W5,2
1775,ESP_004,EMP256,2020,W6,4
1776,ESP_004,EMP256,2020,W7,3
1777,ESP_004,EMP256,2020,W8,1
1778,ESP_004,EMP256,2020,W9,3
1779,ESP_004,EMP256,2020,W10,2
1780,ESP_004,EMP256,2020,W11,3
1781,ESP_004,EMP256,2020,W12,3
1782,ESP_004,EMP256,2020,W13,3
1783,ESP_004,EMP256,2020,W14,2
1784,ESP_004,EMP256,2020,W15,1
1785,ESP_004,EMP256,2020,W16,1
1786,ESP_004,EMP256,2020,W17,3
1787,ESP_004,EMP256,2020,W18,3
1788,ESP_004,EMP256,2020,W19,3
1789,ESP_004,EMP256,2020,W20,3
1790,ESP_004,EMP256,2020,W21,3
1791,ESP_004,EMP256,2020,W22,3
1792,ESP_004,EMP256,2020,W23,3
1793,ESP_004,EMP256,2020,W24,5
1794,ESP_004,EMP256,2020,W25,2
1795,ESP_004,EMP256,2020,W26,2
1796,ESP_004,EMP256,2020,W27,6
1797,ESP_004,EMP256,2020,W28,5
1798,ESP_004,EMP256,2020,W29,2
1799,ESP_004,EMP256,2020,W30,1
1800,ESP_004,EMP256,2020,W31,1
1801,ESP_004,EMP256,2020,W32,2
1802,ESP_004,EMP256,2020,W33,3
1803,ESP_004,EMP256,2020,W34,7
1804,ESP_004,EMP256,2020,W35,6
1805,ESP_004,EMP256,2020,W36,2
1806,ESP_004,EMP256,2020,W37,3
1807,ESP_004,EMP256,2020,W38,4
1808,ESP_004,EMP256,2020,W39,0
1809,ESP_004,EMP256,2020,W40,1
1810,ESP_004,EMP256,2020,W41,1
1811,ESP_004,EMP256,2020,W42,1
1812,ESP_004,EMP256,2020,W43,0
1813,ESP_004,EMP256,2020,W44,1
1814,ESP_004,EMP256,2020,W45,1
1815,ESP_004,EMP256,2020,W46,0
1816,ESP_004,EMP256,2020,W47,0
1817,ESP_004,EMP256,2020,W48,1
1818,ESP_004,EMP256,2020,W49,1
1819,ESP_004,EMP256,2020,W50,0
1820,ESP_004,EMP256,2020,W51,0
1821,ESP_004,EMP256,2021,W0,0
1822,ESP_004,EMP256,2021,W1,1
1823,ESP_004,EMP256,2021,W2,2
1824,ESP_004,EMP256,2021,W3,2
1825,ESP_004,EMP256,2021,W4,3
1826,ESP_004,EMP256,2021,W5,2
1827,ESP_004,EMP256,2021,W6,3
1828,ESP_004,EMP256,2021,W7,1
1829,ESP_004,EMP256,2021,W8,3
1830,ESP_004,EMP256,2021,W9,1
1831,ESP_004,EMP256,2021,W10,1
1832,ESP_004,EMP256,2021,W11,1
1833,ESP_004,EMP256,2021,W12,0
1834,ESP_004,EMP256,2021,W13,1
1835,ESP_004,EMP256,2021,W14,1
1836,ESP_004,EMP256,2021,W15,1
1837,ESP_004,EMP256,2021,W16,1
1838,ESP_004,EMP256,2021,W17,5
1839,ESP_004,EMP256,2021,W18,3
1840,ESP_004,EMP256,2021,W19,7
1841,ESP_004,EMP256,2021,W20,7
1842,ESP_004,EMP256,2021,W21,7
1843,ESP_004,EMP256,2021,W22,7
1844,ESP_004,EMP256,2021,W23,6
1845,ESP_004,EMP256,2021,W24,8
1846,ESP_004,EMP256,2021,W25,6
1847,ESP_004,EMP256,2021,W26,2
1848,ESP_004,EMP256,2021,W27,3
1849,ESP_004,EMP256,2021,W28,2
1850,ESP_004,EMP256,2021,W29,2
1851,ESP_004,EMP256,2021,W30,2
1852,ESP_004,EMP256,2021,W31,2
1853,ESP_004,EMP256,2021,W32,2
1854,ESP_004,EMP256,2021,W33,4
1855,ESP_004,EMP256,2021,W34,4
1856,ESP_004,EMP256,2021,W35,1
1857,ESP_004,EMP256,2021,W36,1
1858,ESP_004,EMP256,2021,W37,3
1859,ESP_004,EMP256,2021,W38,1
1860,ESP_004,EMP256,2021,W39,0
1861,ESP_004,EMP256,2021,W40,0
1862,ESP_004,EMP256,2021,W41,0
1863,ESP_004,EMP256,2021,W42,0
1864,ESP_004,EMP256,2021,W43,0
1865,ESP_004,EMP256,2021,W44,0
1866,ESP_004,EMP256,2021,W45,0
1867,ESP_004,EMP256,2021,W46,0
1868,ESP_004,EMP256,2021,W47,0
1869,ESP_004,EMP256,2021,W48,0
1870,ESP_004,EMP256,2021,W49,0
1871,ESP_004,EMP256,2021,W50,0
1872,ESP_004,EMP256,2021,W51,0
1873,ESP_004,EMP267,2020,W0,3
1874,ESP_004,EMP267,2020,W1,2
1875,ESP_004,EMP267,2020,W2,5
1876,ESP_004,EMP267,2020,W3,6
1877,ESP_004,EMP267,2020,W4,8
1878,ESP_004,EMP267,2020,W5,8
1879,ESP_004,EMP267,2020,W6,11
1880,ESP_004,EMP267,2020,W7,8
1881,ESP_004,EMP267,2020,W8,7
1882,ESP_004,EMP267,2020,W9,10
1883,ESP_004,EMP267,2020,W10,5
1884,ESP_004,EMP267,2020,W11,7
1885,ESP_004,EMP267,2020,W12,5
1886,ESP_004,EMP267,2020,W13,7
1887,ESP_004,EMP267,2020,W14,5
1888,ESP_004,EMP267,2020,W15,6
1889,ESP_004,EMP267,2020,W16,5
1890,ESP_004,EMP267,2020,W17,5
1891,ESP_004,EMP267,2020,W18,5
1892,ESP_004,EMP267,2020,W19,7
1893,ESP_004,EMP267,2020,W20,5
1894,ESP_004,EMP267,2020,W21,7
1895,ESP_004,EMP267,2020,W22,7
1896,ESP_004,EMP267,2020,W23,6
1897,ESP_004,EMP267,2020,W24,5
1898,ESP_004,EMP267,2020,W25,7
1899,ESP_004,EMP267,2020,W26,8
1900,ESP_004,EMP267,2020,W27,9
1901,ESP_004,EMP267,2020,W28,10
1902,ESP_004,EMP267,2020,W29,11
1903,ESP_004,EMP267,2020,W30,9
1904,ESP_004,EMP267,2020,W31,6
1905,ESP_004,EMP267,2020,W32,7
1906,ESP_004,EMP267,2020,W33,6
1907,ESP_004,EMP267,2020,W34,7
1908,ESP_004,EMP267,2020,W35,7
1909,ESP_004,EMP267,2020,W36,6
1910,ESP_004,EMP267,2020,W37,5
1911,ESP_004,EMP267,2020,W38,3
1912,ESP_004,EMP267,2020,W39,1
1913,ESP_004,EMP267,2020,W40,0
1914,ESP_004,EMP267,2020,W41,0
1915,ESP_004,EMP267,2020,W42,0
1916,ESP_004,EMP267,2020,W43,1
1917,ESP_004,EMP267,2020,W44,1
1918,ESP_004,EMP267,2020,W45,2
1919,ESP_004,EMP267,2020,W46,3
1920,ESP_004,EMP267,2020,W47,4
1921,ESP_004,EMP267,2020,W48,4
1922,ESP_004,EMP267,2020,W49,2
1923,ESP_004,EMP267,2020,W50,2
1924,ESP_004,EMP267,2020,W51,0
1925,ESP_004,EMP267,2021,W0,1
1926,ESP_004,EMP267,2021,W1,1
1927,ESP_004,EMP267,2021,W2,0
1928,ESP_004,EMP267,2021,W3,1
1929,ESP_004,EMP267,2021,W4,0
1930,ESP_004,EMP267,2021,W5,4
1931,ESP_004,EMP267,2021,W6,9
1932,ESP_004,EMP267,2021,W7,17
1933,ESP_004,EMP267,2021,W8,29
1934,ESP_004,EMP267,2021,W9,15
1935,ESP_004,EMP267,2021,W10,7
1936,ESP_004,EMP267,2021,W11,3
1937,ESP_004,EMP267,2021,W12,2
1938,ESP_004,EMP267,2021,W13,2
1939,ESP_004,EMP267,2021,W14,1
1940,ESP_004,EMP267,2021,W15,1
1941,ESP_004,EMP267,2021,W16,1
1942,ESP_004,EMP267,2021,W17,3
1943,ESP_004,EMP267,2021,W18,5
1944,ESP_004,EMP267,2021,W19,3
1945,ESP_004,EMP267,2021,W20,5
1946,ESP_004,EMP267,2021,W21,5
1947,ESP_004,EMP267,2021,W22,7
1948,ESP_004,EMP267,2021,W23,10
1949,ESP_004,EMP267,2021,W24,7
